59647,vyurocjhini2,1983-02-10,108,0
59648,cgerholdi3,1963-05-26,100,0
59649,bderyebarretti4,1981-03-06,44,0
59650,acampellii5,1993-02-11,77,0
59651,hheardmani6,1949-06-27,69,0
59652,cedworthyi7,1954-12-17,236,0
59653,bcardosoi8,1961-10-30,15,0
59654,ebrowni9,1982-12-23,102,0
59655,gsparkia,1992-07-07,77,0
59656,tconyardib,1979-08-03,194,0
59657,ceckartic,1975-12-24,77,0
59658,gballinid,1968-11-10,132,0
59659,acorsorie,1971-06-10,78,0
59660,rtueif,1954-11-14,132,0
59661,lvatiniig,1974-04-29,227,0
59662,dtilburnih,1996-06-05,78,0
59663,nzoldii,1997-05-22,132,0
59664,qnannizziij,1967-01-22,31,0
59665,tstarkeyik,1956-06-01,132,0
59666,paasafil,1988-09-28,132,0
59667,mremnantim,1993-04-30,48,0
59668,churlinin,2000-07-07,219,0
59669,ggethinio,1956-07-20,88,0
59670,jbenip,1995-12-20,46,0
59671,rmalloyiq,1969-01-11,132,0
59672,osteinhamir,1972-01-21,212,0
59673,csterkeis,1985-02-20,148,0
59674,tithellit,1979-02-17,238,0
59675,mgreethamiu,1964-09-05,212,0
59676,wmantrippiv,1972-05-17,238,0
59677,cbthamiw,1972-08-05,132,0
59678,gfahrenbachix,1982-07-23,132,0
59679,mpennycordiy,1987-12-27,46,0
59680,dclemotiz,1959-05-15,216,0
59681,asquiresj0,1963-11-05,46,0
59682,dlefeuvrej1,1952-12-07,217,0
59683,brimej2,1960-09-08,104,0
59684,edefilippoj3,1994-03-01,173,0
59685,jstridej4,1959-12-01,211,0
59686,freffej5,1969-08-12,173,0
59687,shanselmanj6,1998-09-06,238,0
59688,lholleworthj7,1990-02-07,225,0
59689,mbartholomewj8,1992-03-31,162,0
59690,bgreiswoodj9,1972-12-04,132,0
59691,stingcombja,1977-08-27,132,0
59692,boakshottjb,1993-11-06,131,0
59693,alairdcraigjc,1988-10-10,46,0
59694,cwenzeljd,1989-12-18,219,0
59695,didellje,1955-11-05,238,0
59696,grunniclesjf,1960-05-03,48,0
59697,rpischofjg,1970-12-07,52,0
59698,rdivverjh,1971-07-26,132,0
59699,pfiskji,1972-04-16,107,0
59700,lodeajj,1989-10-08,119,0
59701,miltchevjk,1967-09-30,220,0
59702,rmaltsterjl,1977-07-24,99,0
59703,dmcgebenayjm,1967-08-30,238,0
59704,kmuggletonjn,1968-01-30,132,0
59705,seklessjo,1955-08-10,212,0
59706,kmccauleyjp,1986-07-04,102,0
59707,rlissemorejq,1992-12-27,100,0
59708,akadarjr,1966-02-08,238,0
59709,bcollesjs,1949-12-01,132,0
59710,spellingtonjt,1980-02-03,81,0
59711,dborsayju,1984-10-22,162,0
59712,oamorinejv,1955-02-19,238,0
59713,twackleyjw,1958-08-12,77,0
59714,pbeamentjx,1994-11-25,132,0
59715,cfrigotjy,1981-04-06,81,0
59716,jtudballjz,1953-11-08,132,0
59717,lcastaniek0,1991-08-27,77,0
59718,jkreuzerk1,1980-04-06,238,0
59719,abondesenk2,1983-07-17,202,0
59720,ldaldryk3,1949-04-30,132,0
59721,ecolletek4,1964-04-14,52,0
59722,bpaulinok5,1976-09-11,145,0
59723,dcadwaladrk6,1964-04-22,87,0
59724,dnewlandsk7,1968-01-22,148,0
59725,bottawellk8,1980-07-11,238,0
59726,chaestierk9,1957-01-30,125,0
59727,bcoaseka,1999-10-23,132,0
59728,sastleykb,1972-07-23,207,0
59729,ccoultkc,1976-12-26,77,0
59730,cgobeaukd,1981-01-10,178,0
59731,mszymaniakke,1984-05-03,220,0
59732,rseabornkf,1963-11-24,104,0
59733,bsneydkg,1968-04-19,77,0
59734,taronstamkh,1963-02-28,238,0
59735,scrannachki,1978-08-02,238,0
59736,bbrydonkj,1951-01-18,46,0
59737,fdarvillekk,1971-01-26,20,0
59738,csharremkl,1960-06-07,131,0
59739,hshatliffekm,1952-11-06,238,0
59740,rbuttelkn,1973-03-15,238,0
59741,eclougherko,1976-10-20,99,0
59742,ugerardetkp,2000-09-09,43,0
59743,hbraisherkq,1951-08-04,238,0
59744,kdemaidkr,1989-12-17,162,0
59745,mkenenks,1979-01-21,167,0
59746,cjellicorsekt,1987-08-30,46,0
59747,mwynettku,1983-09-28,176,0
59748,gcolquitkv,1971-05-29,104,0
59749,zmarianskw,1986-11-11,238,0
59750,gmerrikinkx,1964-01-02,52,0
59751,nrubbertky,1996-04-24,180,0
59752,kgrimsleykz,1965-04-25,44,0
59753,kscotfordl0,1954-09-12,224,0
59754,dgeelyl1,1976-11-18,43,0
59755,jgoodeel2,1955-04-28,52,0
59756,mostl3,1979-06-25,238,0
59757,cjacquestl4,1971-10-25,219,0
59758,hmatthessenl5,1962-03-23,132,0
59759,wcastanedal6,1983-01-10,132,0
59760,aespinall7,1960-08-05,15,0
59761,lfroomel8,1952-07-02,227,0
59762,rvanderkruijsl9,1957-10-19,238,0
59763,kbeininckla,1986-02-01,52,0
59764,cdawtrelb,1964-10-07,125,0
59765,fsteensonlc,1971-05-03,46,0
59766,amcvanamyld,1988-01-27,77,0
59767,aocklandle,1967-05-01,102,0
59768,pfleaylf,1965-08-06,132,0
59769,nmillsaplg,1964-07-03,217,0
59770,psedenlh,1965-02-24,148,0
59771,oshortellli,1992-04-21,132,0
59772,sgreaterexlj,1999-07-10,238,0
59773,rgosneyelk,1974-01-30,212,0
59774,ccheesell,1995-02-06,132,0
59775,vdunsirelm,1974-04-03,21,0
59776,channanln,1965-03-27,74,0
59777,egilleanlo,1950-03-26,102,0
59778,nlotheanlp,1953-06-30,225,0
59779,ngodleelq,1982-09-05,46,0
59780,ocowplandlr,1976-12-09,132,0
59781,ccastlemanls,1977-05-07,227,0
59782,dstableslt,1950-07-25,238,0
59783,sgrationlu,1967-08-22,3,0
59784,cloftuslv,1987-06-22,33,0
59785,abernettilw,1974-08-10,238,0
59786,rbannonlx,1997-11-16,148,0
59787,smccaughranly,1989-03-20,132,0
59788,jkeighlylz,1993-11-07,220,0
59789,fgabbitusm0,1962-12-24,220,0
59790,smargettm1,1995-06-09,132,0
59791,gmccruddenm2,1994-02-10,194,0
59792,bskethm3,1995-12-31,238,0
59793,kdimbylowm4,1983-12-27,107,0
59794,oohenecanm5,1962-08-07,194,0
59795,ibythellm6,1997-10-07,119,0
59796,rpiolam7,1962-01-15,132,0
59797,cberndtm8,1956-01-19,192,0
59798,bgallimorem9,1964-10-15,42,0
59799,gorridgema,1974-06-06,104,0
59800,kglasonmb,1997-05-05,238,0
59801,jstitchermc,1988-05-04,227,0
59802,rcolbridgemd,1990-12-28,132,0
59803,vdmychme,1971-09-25,238,0
59804,pmaytommf,1958-03-02,219,0
59805,hjaggarmg,1969-05-16,132,0
59806,rscarglemh,1950-01-07,48,0
59807,pbrabbsmi,1966-11-11,219,0
59808,ssegravemj,1979-08-10,220,0
59809,gyacobsohnmk,1990-03-07,42,0
59810,cwildeml,1988-03-24,132,0
59811,kdarbyshiremm,1995-05-12,212,0
59812,mdrinkhillmn,1977-05-05,212,0
59813,qwannmo,1996-04-21,18,0
59814,bhazaelmp,1972-08-27,132,0
59815,mrosenhausmq,1951-01-07,216,0
59816,uingremmr,1992-01-15,132,0
59817,csnoddyms,1959-04-04,77,0
59818,tinghammt,1950-12-14,212,0
59819,amcilwainmu,1963-02-24,132,0
59820,agenevermv,1987-03-19,132,0
59821,mfancuttmw,1952-09-13,43,0
59822,gmatonmx,1981-10-07,219,0
59823,dmadnermy,1986-08-25,238,0
59824,braymentmz,1951-10-25,107,0
59825,spirisn0,1976-04-02,162,0
59826,twallbuttonn1,1980-04-16,52,0
59827,esignorellin2,1999-11-07,58,0
59828,ltwitteyn3,1985-09-06,46,0
59829,sdenyukinn4,1983-06-02,125,0
59830,fbedfordn5,1962-01-20,132,0
59831,cfinessyn6,1999-07-11,132,0
59832,eshallown7,1987-05-10,16,0
59833,esotworthn8,1999-05-01,217,0
59834,abannistern9,1981-05-26,131,0
59835,ocoggellna,1991-03-23,170,0
59836,cpeetermannnb,1966-09-18,131,0
59837,rbidnallnc,1949-01-25,145,0
59838,mlorencnd,1949-07-17,132,0
59839,mkeeleyne,1968-03-05,132,0
59840,ltampennf,1989-08-17,238,0
59841,ldavidavidovicsng,1949-06-13,66,0
59842,qseedsnh,1958-03-04,173,0
59843,lglasheenni,1997-04-23,9,0
59844,nsincocknj,1983-10-01,132,0
59845,glutonk,1969-11-27,77,0
59846,ntrevaskusnl,1950-07-16,238,0
59847,smungannm,1953-09-01,145,0
59848,othemannnn,1975-10-24,132,0
59849,ahubno,1980-07-10,194,0
59850,jbellellinp,1971-04-22,220,0
59851,gtillardnq,1948-12-25,132,0
59852,vtamblynnr,1982-09-28,220,0
59853,chatcliffens,1972-10-16,212,0
59854,smaconnt,1982-07-14,238,0
59855,dcartledgenu,1969-10-16,44,0
59856,clejeunenv,1978-08-27,81,0
59857,tscotchbourougenw,1970-11-12,132,0
59858,eplevinnx,1961-10-03,170,0
59859,sovendenny,1989-08-14,220,0
59860,gseiternz,1979-06-22,60,0
59861,ldelaegliseo0,1964-04-18,238,0
59862,fklaffo1,1984-02-05,77,0
59863,cguidettio2,1964-02-29,132,0
59864,ddukero3,1965-02-14,193,0
59865,mnottleo4,1987-05-12,148,0
59866,csimonso5,1971-11-10,238,0
59867,jbedborougho6,1968-12-14,148,0
59868,bnosworthyo7,1962-10-01,194,0
59869,jacastero8,1959-11-20,48,0
59870,rohollegano9,1989-06-21,44,0
59871,jnaptineoa,1977-07-05,145,0
59872,nferreresob,1992-10-16,194,0
59873,bcruikshanksoc,1960-04-23,122,0
59874,eboykettod,1998-12-26,46,0
59875,byarnelloe,1998-06-06,132,0
59876,gbrydsonof,1949-08-04,132,0
59877,ggardenerog,1994-06-06,132,0
59878,dforstoh,1996-12-11,77,0
59879,itrytsmanoi,1954-11-29,219,0
59880,jshortooj,1998-01-17,40,0
59881,ycissenok,1952-03-23,227,0
59882,tmckombol,1996-12-22,148,0
59883,ogerrellom,1975-01-08,77,0
59884,dbrouweron,1969-04-20,48,0
59885,khustonoo,1971-12-17,194,0
59886,mhaslenop,1951-07-12,132,0
59887,mduftyoq,1965-07-11,40,0
59888,vdellenbrokor,1970-02-11,77,0
59889,fwordleyos,1973-07-31,220,0
59890,jrubinszteinot,1975-04-06,59,0
59891,kpetruskevichou,1954-08-22,135,0
59892,cskeltonov,1974-12-13,148,0
59893,jtappinow,1949-09-30,46,0
59894,fmcvaneox,1955-09-19,161,0
59895,seppersonoy,1986-10-15,194,0
59896,adescroixoz,1960-12-29,204,0
59897,mhaughanp0,1976-06-14,227,0
59898,klillemanp1,1993-07-13,194,0
59899,jbarrassp2,1964-10-29,132,0
59900,sraspp3,1963-10-11,219,0
59901,dwaddinghamp4,1988-10-18,194,0
59902,wbartletp5,1959-06-05,132,0
59903,awysomep6,1963-06-18,46,0
59904,csheadp7,1985-05-11,46,0
59905,pnormanp8,1984-12-02,193,0
59906,ipottagep9,1961-01-25,20,0
59907,lmccourtiepa,1983-01-27,227,0
59908,ecotapb,1976-05-18,46,0
59909,bantonignettipc,1995-05-01,219,0
59910,sreddihoughpd,1980-07-13,125,0
59911,fthumnelpe,1983-08-23,219,0
59912,ilevypf,1962-05-28,132,0
59913,alloydspg,1959-08-05,24,0
59914,dlambethph,1997-02-01,73,0
59915,dpoorepi,1977-10-12,220,0
59916,rbaylespj,1971-02-25,219,0
59917,echristonpk,1977-07-27,141,0
59918,hvsanellipl,1972-04-01,33,0
59919,slowndesbroughpm,1960-12-25,46,0
59920,gkolinpn,1980-03-13,122,0
59921,asaterthwaitpo,1955-02-03,219,0
59922,npobjaypp,1949-04-16,132,0
59923,afillispq,1996-07-31,109,0
59924,dgotthardsfpr,1989-09-29,125,0
59925,gwinshipps,1969-08-31,52,0
59926,rphelipspt,1975-09-27,238,0
59927,sbowpu,1960-11-21,132,0
59928,idequinceypv,1970-12-14,166,0
59929,ddonhardtpw,1956-06-18,132,0
59930,sscurlockpx,1971-11-22,219,0
59931,icapponeerpy,1964-03-21,227,0
59932,mgaynespz,1951-11-23,194,0
59933,abunyardq0,1993-10-06,22,0
59934,chansanaq1,1957-10-23,132,0
59935,rskowcraftq2,1984-02-18,10,0
59936,ofyshq3,1984-01-05,204,0
59937,tangeliq4,1991-09-14,74,0
59938,ghousegoq5,1969-09-08,99,0
59939,mlaurentinq6,1988-09-11,132,0
59940,nrahlofq7,1983-11-17,238,0
59941,ahandasydeq8,1987-01-02,219,0
59942,adightq9,1967-05-26,46,0
59943,mgirauxqa,1974-05-29,46,0
59944,bkilloughqb,1994-07-31,132,0
59945,gstodeqc,1960-08-18,132,0
59946,btavinorqd,1969-06-29,217,0
59947,ybeldanqe,1995-09-21,74,0
59948,mscarasbrickqf,1974-12-24,238,0
59949,mgreenallqg,1997-02-20,238,0
59950,osnarttqh,1997-04-16,219,0
59951,ncoastqi,1954-08-20,183,0
59952,jstowgillqj,1978-03-30,219,0
59953,vroumierqk,1972-10-04,176,0
59954,opatryql,1962-12-01,9,0
59955,bheineqm,1996-04-16,227,0
59956,lwaslinqn,1971-06-28,104,0
59957,bkaserqo,1998-06-16,121,0
59958,mheibelqp,1997-06-30,220,0
59959,lnovicqq,1960-03-03,219,0
59960,lwodhamqr,1950-08-07,227,0
59961,oofiellyqs,1988-12-09,77,0
59962,bpeeteqt,1981-10-24,194,0
59963,krustichqu,1948-11-29,219,0
59964,hinkleqv,1977-07-11,74,0
59965,shauckqw,1987-01-03,78,0
59966,bmacnellyqx,1978-09-08,202,0
59967,mmarriotqy,1984-07-14,132,0
59968,nmatessianqz,1964-01-15,219,0
59969,mwarretr0,1968-08-24,237,0
59970,ncollisterr1,1967-04-03,46,0
59971,mspoltonr2,1980-04-20,174,0
59972,cdarycottr3,1990-04-03,48,0
59973,wskear4,1997-11-09,238,0
59974,jtindleyr5,1964-12-27,125,0
59975,fphonixr6,1979-07-12,212,0
59976,mpreddler7,1990-04-14,222,0
59977,sbichenor8,1968-09-16,238,0
59978,lpentycostr9,1967-01-27,227,0
59979,rtremaylera,1984-04-21,214,0
59980,krevellrb,1962-06-11,219,0
59981,smaccawleyrc,1952-10-04,100,0
59982,mohenehanrd,1991-11-26,219,0
59983,gwishamre,2000-06-02,238,0
59984,wduffierf,1954-05-19,3,0
59985,emacwilliamrg,1979-03-23,74,0
59986,amckirdyrh,1972-11-19,220,0
59987,cfrowdri,1953-03-25,46,0
59988,smonneryrj,1997-09-24,145,0
59989,vmarstersrk,1982-12-09,238,0
59990,lroddickrl,1981-11-01,238,0
59991,avasyuchovrm,1969-06-25,202,0
59992,elanonrn,1956-12-30,238,0
59993,jmassinghamro,1992-02-15,132,0
59994,mdightonrp,1969-03-31,227,0
59995,ydrakesrq,1987-09-11,132,0
59996,wcristofalorr,1984-10-02,238,0
59997,eortsmann0,1972-08-05,40,0
59998,amckane1,1966-07-15,82,0
59999,cching2,1980-09-06,100,0
60000,hvicarey3,1979-03-04,145,0
60001,gfilippozzi4,1968-01-21,132,0
60002,odinnage5,1969-05-20,226,0
60003,cgaye6,1967-04-11,148,0
60004,rwalshe7,1984-10-30,199,0
60005,rskerrett8,1958-11-19,77,0
60006,acapenor9,1980-03-06,132,0
60007,deynalda,1984-03-08,132,0
60008,aethertonb,1971-12-03,238,0
60009,lgiacobbinijacobc,2000-03-19,66,0
60010,dharmourd,1998-04-04,227,0
60011,syakovle,1984-07-31,152,0
60012,tmapisf,1953-01-07,238,0
60013,aburnardg,1954-10-24,122,0
60014,snaisbitth,1965-04-26,52,0
60015,ablowesi,1960-09-30,100,0
60016,sofeeneyj,1986-09-29,132,0
60017,jphonixk,1963-10-23,132,0
60018,spessoldl,1954-06-22,73,0
60019,rsapshedm,1983-03-07,135,0
60020,tmcillroyn,1971-05-02,132,0
60021,mgomero,1961-06-02,104,0
60022,sgiacopazzip,1989-11-05,238,0
60023,cgreethamq,1963-02-23,132,0
60024,scutmarer,1981-11-29,78,0
60025,fpenders,1994-09-12,132,0
60026,nstaningt,1957-10-18,238,0
60027,espindleru,1980-01-29,102,0
60028,bortegav,1986-06-26,77,0
60029,fraycroftw,1950-07-25,46,0
60030,hmcgirlx,1986-06-24,194,0
60031,kwaggatty,1993-09-29,21,0
60032,aaldhousz,1968-04-30,238,0
60033,cissett10,1985-02-17,15,0
60034,lkeely11,1957-01-05,227,0
60035,cfarris12,1948-10-29,194,0
60036,nblenkiron13,1955-10-10,100,0
60037,gshimoni14,1956-03-12,132,0
60038,afruen15,1973-03-31,132,0
60039,sronisch16,1980-03-10,87,0
60040,rhassen17,1965-02-26,93,0
60041,alapere18,1960-02-17,204,0
60042,fmcilwraith19,1962-05-02,238,0
60043,ataylerson1a,1968-11-30,78,0
60044,ovarnals1b,1949-04-20,132,0
60045,ghenriet1c,2000-01-02,52,0
60046,wmalenfant1d,1970-05-17,238,0
60047,jharverson1e,1963-05-09,132,0
60048,tpane1f,1950-10-22,125,0
60049,lsenn1g,1959-11-04,238,0
60050,bvickarman1h,1971-06-29,46,0
60051,pwestmacott1i,1956-07-12,238,0
60052,mjanos1j,1965-09-01,52,0
60053,ehollows1k,1971-10-27,104,0
60054,bhandrick1l,1992-11-15,16,0
60055,hcranstoun1m,1989-05-05,132,0
60056,liddons1n,1957-03-15,220,0
60057,stamlett1o,1961-11-23,219,0
60058,mtrudgian1p,1977-12-12,21,0
60059,vgue1q,1953-03-10,110,0
60060,rslidders1r,1956-11-02,162,0
60061,nmillmoe1s,1956-12-26,138,0
60062,fantonioni1t,1983-05-08,219,0
60063,calbasini1u,1958-12-28,227,0
60064,ahannon1v,1954-11-16,132,0
60065,vmoan1w,1998-06-26,132,0
60066,gmattock1x,1963-08-14,238,0
60067,agoreisr1y,1983-03-06,16,0
60068,atewnion1z,1996-08-09,219,0
60069,ldewane20,1974-08-25,52,0
60070,asephton21,1989-07-26,104,0
60071,dthorsen22,1956-06-05,52,0
60072,dsyversen23,1989-05-28,52,0
60073,elarcher24,1989-11-28,176,0
60074,katling25,1966-03-24,132,0
60075,ghuntall26,1967-04-12,61,0
60076,jramey27,1966-10-01,46,0
60077,gsavatier28,1999-12-04,56,0
60078,landrewartha29,1954-02-14,48,0
60079,cmullender2a,1999-06-17,227,0
60080,emccurley2b,1985-04-25,217,0
60081,ngoaley2c,1957-12-31,143,0
60082,jblenkinsopp2d,1963-03-09,132,0
60083,glacotte2e,1983-06-18,132,0
60084,jbreckenridge2f,1966-09-04,122,0
60085,lyeeles2g,1956-02-03,77,0
60086,tabbotson2h,1967-11-27,194,0
60087,jjeannet2i,1966-01-21,74,0
60088,tfarrey2j,1953-03-21,43,0
60089,ubattyll2k,1950-07-19,31,0
60090,qcharer2l,1964-08-26,212,0
60091,gpomfret2m,1996-11-19,205,0
60092,thuckel2n,1953-01-16,132,0
60093,sfynan2o,1962-04-04,162,0
60094,gospellissey2p,1964-07-09,194,0
60095,icourtney2q,1997-02-08,222,0
60096,degglestone2r,1960-06-23,148,0
60097,jzarfat2s,1954-09-17,212,0
60098,kedison2t,1976-07-08,145,0
60099,creiling2u,1999-11-26,194,0
60100,mharbertson2v,1955-04-23,194,0
60101,pmaccallester2w,1987-10-18,132,0
60102,scheers2x,1962-06-29,238,0
60103,mscarf2y,1982-06-27,59,0
60104,mabramchik2z,1961-07-14,194,0
60105,mkinastan30,1989-02-01,132,0
60106,tbigglestone31,1962-12-26,148,0
60107,tdiiorio32,1977-10-12,220,0
60108,pbienvenu33,1994-06-10,46,0
60109,ccollumbell34,2000-05-12,132,0
60110,sluckcock35,1998-12-14,20,0
60111,dseabrocke36,1980-10-30,227,0
60112,webbitt37,1962-12-26,46,0
60113,dapplegarth38,1969-04-02,20,0
60114,rlangeley39,1963-11-05,125,0
60115,gattyeo3a,1967-09-11,219,0
60116,mclac3b,1993-01-10,132,0
60117,kbanbrick3c,1988-04-12,148,0
60118,habbett3d,1952-03-13,48,0
60119,mteggart3e,1968-07-02,52,0
60120,bleedal3f,1964-04-18,238,0
60121,ainkpin3g,1992-06-19,220,0
60122,iworsalls3h,1986-09-16,46,0
60123,utwamley3i,1967-04-04,104,0
60124,dslimm3j,1967-03-01,238,0
60125,csnellman3k,1990-02-14,77,0
60126,egodsil3l,1967-03-30,119,0
60127,omacalpine3m,1995-06-22,199,0
60128,ddunridge3n,1978-12-16,105,0
60129,rkupka3o,1964-08-22,194,0
60130,dbettesworth3p,1981-03-13,77,0
60131,gdannel3q,1976-02-04,238,0
60132,ycremins3r,1951-07-22,145,0
60133,ccrumbie3s,1969-06-22,219,0
60134,baulsford3t,1954-11-21,41,0
60135,zdownie3u,1967-01-28,145,0
60136,briccardi3v,1992-04-02,77,0
60137,pkopps3w,1984-10-14,11,0
60138,tertelt3x,1977-01-17,132,0
60139,kmilroy3y,1995-05-28,212,0
60140,rpedrollo3z,1949-03-26,220,0
60141,jzoephel40,1988-01-31,132,0
60142,ygrisard41,1957-06-03,219,0
60143,lmccaughey42,2000-07-18,132,0
60144,dbonefant43,1991-02-20,238,0
60145,gpealing44,1981-10-28,46,0
60146,isummerill45,1957-02-23,238,0
60147,wdomeny46,1981-01-14,186,0
60148,mmatyushenko47,1960-04-22,238,0
60149,mmcconnel48,1969-08-17,102,0
60150,rscocroft49,1969-10-20,48,0
60151,abelt4a,1980-10-20,222,0
60152,yblais4b,1972-03-12,225,0
60153,vehrat4c,1992-04-01,194,0
60154,dklishin4d,1959-12-30,238,0
60155,gpritchitt4e,1982-03-18,132,0
60156,rjorge4f,1974-09-06,62,0
60157,greaditt4g,1970-03-31,174,0
60158,rcostan4h,1977-10-06,132,0
60159,feydel4i,1955-02-26,238,0
60160,dpittson4j,1975-05-31,132,0
60161,agreer4k,1971-01-07,46,0
60162,tlicari4l,1950-04-14,34,0
60163,ychatenet4m,1995-01-08,225,0
60164,rgudgin4n,1955-06-09,46,0
60165,cgulk4o,1961-02-28,238,0
60166,ecarne4p,1967-05-30,238,0
60167,nmeech4q,1965-04-10,77,0
60168,ophare4r,1950-06-14,74,0
60169,bsemeniuk4s,1964-05-01,220,0
60170,epothbury4t,1994-10-08,145,0
60171,kpaydon4u,1954-11-21,62,0
60172,dbrundill4v,1986-05-23,99,0
60173,rspink4w,1994-09-18,132,0
60174,cbrunetti4x,1978-10-28,74,0
60175,zcrisall4y,1991-08-17,238,0
60176,gkissock4z,1949-11-19,132,0
60177,aluckie50,1993-06-20,238,0
60178,pvanderkruijs51,1956-07-19,69,0
60179,tbalducci52,1950-10-21,158,0
60180,epanner53,1995-07-03,77,0
60181,lgarnsey54,1960-08-05,132,0
60182,aholsey55,1956-08-13,157,0
60183,gsummons56,1971-09-01,176,0
60184,splose57,1971-11-01,52,0
60185,nayrs58,1955-12-18,194,0
60186,clinde59,1987-09-30,212,0
60187,owarrillow5a,1961-08-16,132,0
60188,bwessell5b,1980-01-18,132,0
60189,cjaine5c,1986-11-27,132,0
60190,dmance5d,1965-06-25,132,0
60191,ctatford5e,1996-01-24,238,0
60192,jthorneley5f,1976-06-25,43,0
60193,kmarrington5g,1952-12-17,219,0
60194,mblackaller5h,1973-09-10,137,0
60195,zbeaument5i,1958-05-10,238,0
60196,mmacarthur5j,1985-10-30,77,0
60197,lchasen5k,1983-12-11,46,0
60198,shildred5l,1967-07-01,91,0
60199,eslate5m,1965-08-24,46,0
60200,oales5n,1987-03-26,168,0
60201,dsaylor5o,1982-06-22,132,0
60202,bdearnly5p,1951-03-17,145,0
60203,atorre5q,1952-06-02,102,0
60204,ybrailsford5r,1990-02-17,132,0
60205,rbrooksbie5s,1955-10-29,207,0
60206,gogglebie5t,1977-02-27,219,0
60207,eabdon5u,1957-09-15,147,0
60208,kbarthram5v,1963-02-06,112,0
60209,nvanderkruys5w,1978-02-05,21,0
60210,jmcgrann5x,1977-03-22,46,0
60211,dmclaine5y,1985-12-06,74,0
60212,dshadfourth5z,1964-02-09,132,0
60213,jlipp60,1953-04-13,119,0
60214,mnund61,2000-06-27,132,0
60215,ebennitt62,2000-10-02,132,0
60216,lkee63,1980-10-31,131,0
60217,sfishbie64,1982-11-05,158,0
60218,ssimeoli65,1949-11-15,148,0
60219,mmallett66,1972-03-28,46,0
60220,sambrogini67,1993-05-06,48,0
60221,hhibbart68,1952-12-30,33,0
60222,eminihane69,1982-01-08,36,0
60223,eschaffler6a,1971-03-09,132,0
60224,abariball6b,1951-02-19,238,0
60225,ptrewhella6c,1985-09-15,69,0
60226,amcgarrell6d,1953-05-08,225,0
60227,ejosefovic6e,1958-02-11,238,0
60228,rchettle6f,1952-01-25,46,0
60229,hoverthrow6g,1986-09-14,212,0
60230,gmelson6h,1971-09-26,194,0
60231,lridulfo6i,1949-11-06,238,0
60232,ldickman6j,1988-07-02,239,0
60233,mfucher6k,1989-12-31,48,0
60234,jantusch6l,1976-08-29,238,0
60235,fstubbes6m,1948-12-22,227,0
60236,gdargavel6n,1994-11-14,212,0
60237,rbrunsdon6o,1984-01-09,227,0
60238,sneil6p,1969-08-17,132,0
60239,esinclair6q,1979-10-25,66,0
60240,jbellamy6r,1961-03-02,45,0
60241,abaffin6s,1953-02-28,225,0
60242,mitzkin6t,1956-01-16,217,0
60243,ncrauford6u,1961-10-24,132,0
60244,mcornels6v,1957-02-21,132,0
60245,kpendrick6w,1978-06-13,227,0
60246,dcarlson6x,1959-09-09,132,0
60247,ysteketee6y,1990-05-16,238,0
60248,lwoodington6z,1986-04-18,119,0
60249,mmibourne70,1957-11-21,238,0
60250,sjandera71,1967-04-10,227,0
60251,xelsby72,1958-05-13,104,0
60252,lmccosh73,1967-10-25,34,0
60253,bofergus74,1985-04-24,202,0
60254,gkille75,1960-08-04,219,0
60255,bdodwell76,1962-05-26,16,0
60256,rbernhardi77,1964-02-04,46,0
60257,rmccrory78,1973-09-20,77,0
60258,jbaptie79,1959-03-05,125,0
60259,mmeece7a,1993-10-16,194,0
60260,myitzovitz7b,1976-06-21,132,0
60261,bledwidge7c,1980-02-14,132,0
60262,bkleisel7d,1950-05-24,220,0
60263,jsummerbell7e,1953-08-25,102,0
60264,bolivari7f,1993-12-23,48,0
60265,btrainer7g,1986-05-29,106,0
60266,apolkinghorne7h,1976-02-28,145,0
60267,aculmer7i,1986-09-25,219,0
60268,krowter7j,1996-07-20,227,0
60269,jcoleborn7k,1966-05-28,175,0
60270,hjakeman7l,1960-01-30,125,0
60271,rsimoes7m,1958-09-10,194,0
60272,jpierrepoint7n,1976-02-13,48,0
60273,vyirrell7o,1983-01-31,195,0
60274,brelph7p,1973-11-03,194,0
60275,mlashley7q,1962-12-15,22,0
60276,bjobbing7r,1975-12-27,102,0
60277,cizkoveski7s,1980-11-20,97,0
60278,lklejna7t,1984-05-26,77,0
60279,mclawsley7u,1970-12-24,153,0
60280,vfranses7v,1979-09-09,132,0
60281,mpresidey7w,1999-10-15,212,0
60282,jdymock7x,1997-03-17,44,0
60283,ksissons7y,1974-11-01,43,0
60284,cgrealish7z,1967-06-25,238,0
60285,mfillimore80,1985-07-28,132,0
60286,hgaiger81,1986-02-07,132,0
60287,fdongles82,1987-02-26,52,0
60288,bhercock83,1955-05-29,52,0
60289,aalfwy84,1966-08-07,219,0
60290,edunkerley85,1989-12-18,217,0
60291,iburnard86,1978-05-24,132,0
60292,wandrelli87,1999-09-10,43,0
60293,mklausewitz88,1982-01-29,220,0
60294,dcuel89,1973-11-08,194,0
60295,walleburton8a,1999-05-02,77,0
60296,hkuller8b,1956-11-09,77,0
60297,jerington8c,1991-12-22,194,0
60298,cuttley8d,1982-11-04,105,0
60299,lsyversen8e,1959-12-31,238,0
60300,hbredgeland8f,1983-04-08,95,0
60301,tmagenny8g,1969-10-03,100,0
60302,sgration8h,1950-08-22,148,0
60303,ppullinger8i,1974-01-21,238,0
60304,edoyly8j,1994-05-09,119,0
